-0.0703125,2014-11-07,130
-0.0703125,2014-11-07,10
-0.0703125,2014-11-07,38
-0.0703125,2014-11-07,71
-0.0703125,2014-11-07,99
-0.0703125,2014-11-07,111
1.5,2014-11-07,19
-0.0703125,2014-11-07,16
-0.0703125,2014-11-07,45
-0.0703125,2014-11-07,117
0.0,2014-11-07,0
-0.0703125,2014-11-07,26
-0.0703125,2014-11-07,55
-0.0703125,2014-11-07,87
-0.0703125,2014-11-07,106
-0.0703125,2014-11-07,127
-0.0703125,2014-11-07,4
-0.0703125,2014-11-07,31
-0.0703125,2014-11-07,64
-0.0703125,2014-11-07,93
-0.0703125,2014-11-07,-141
-0.0703125,2014-11-07,13
-0.0703125,2014-11-07,41
-0.0703125,2014-11-07,74
-0.0703125,2014-11-07,114
-0.0703125,2014-11-07,17
-0.0703125,2014-11-07,46
-0.0703125,2014-11-07,77
-0.0703125,2014-11-07,103
-0.0703125,2014-11-07,118
-0.0703125,2014-11-07,23
-0.0703125,2014-11-07,52
-0.0703125,2014-11-07,84
-0.0703125,2014-11-07,105
-0.0703125,2014-11-07,124
-0.0703125,2014-11-07,32
-0.0703125,2014-11-07,65
-0.0703125,2014-11-07,94
-0.0703125,2014-11-07,108
1.0,2014-11-07,119
-0.0703125,2014-11-07,14
-0.0703125,2014-11-07,43
-0.0703125,2014-11-07,75
-0.0703125,2014-11-07,102
-0.0703125,2014-11-07,115
2.0,2014-11-07,109
-0.0703125,2014-11-07,22
-0.0703125,2014-11-07,51
-0.0703125,2014-11-07,83
-0.0703125,2014-11-07,123
-0.0703125,2014-11-07,3
-0.0703125,2014-11-07,29
-0.0703125,2014-11-07,60
-0.0703125,2014-11-07,91
-0.0703125,2014-11-07,107
-0.0703125,2014-11-07,140
-0.0703125,2014-11-07,-6
-0.0703125,2014-11-07,34
-0.0703125,2014-11-07,67
-0.0703125,2014-11-07,95
-0.0703125,2014-11-07,21
-0.0703125,2014-11-07,50
-0.0703125,2014-11-07,82
-0.0703125,2014-11-07,122
-0.0703125,2014-11-07,57
-0.0703125,2014-11-07,89
-0.0703125,2014-11-07,128
1.0,2014-11-07,85
-0.0703125,2014-11-07,12
-0.0703125,2014-11-07,40
-0.0703125,2014-11-07,73
-0.0703125,2014-11-07,100
-0.0703125,2014-11-07,113
1.5,2014-11-07,66
-0.0703125,2014-11-07,18
-0.0703125,2014-11-07,47
-0.0703125,2014-11-07,78
-0.0703125,2014-11-07,119
-0.0703125,2014-11-07,9
-0.0703125,2014-11-07,37
-0.0703125,2014-11-07,70
-0.0703125,2014-11-07,98
-0.0703125,2014-11-07,25
-0.0703125,2014-11-07,54
-0.0703125,2014-11-07,86
-0.0703125,2014-11-07,126
-0.0703125,2014-11-07,27
-0.0703125,2014-11-07,56
-0.0703125,2014-11-07,88
-0.0703125,2014-11-07,128
0.0,2014-11-07,0
-0.0703125,2014-11-07,24
-0.0703125,2014-11-07,53
-0.0703125,2014-11-07,85
-0.0703125,2014-11-07,125
-0.0703125,2014-11-07,1
-0.0703125,2014-11-07,58
-0.0703125,2014-11-07,106
-0.0703125,2014-11-07,129
-0.0703125,2014-11-07,19
-0.0703125,2014-11-07,79
-0.0703125,2014-11-07,120
-3.0,2014-11-17,129
3.0,2014-11-17,113
-1.5,2014-11-22,104
1.5,2014-11-22,18
-2.0,2014-11-26,11
2.0,2014-11-26,10
-0.069767441860465115,2014-11-29,2
-0.069767441860465115,2014-11-29,24
-0.069767441860465115,2014-11-29,69
-0.069767441860465115,2014-11-29,126
-0.069767441860465115,2014-11-29,10
-0.069767441860465115,2014-11-29,29
-0.069767441860465115,2014-11-29,51
-0.069767441860465115,2014-11-29,78
-0.069767441860465115,2014-11-29,107
-0.069767441860465115,2014-11-29,143
-0.069767441860465115,2014-11-29,8
-0.069767441860465115,2014-11-29,27
-0.069767441860465115,2014-11-29,48
-0.069767441860465115,2014-11-29,76
-0.069767441860465115,2014-11-29,106
-0.069767441860465115,2014-11-29,140
-0.069767441860465115,2014-11-29,9
-0.069767441860465115,2014-11-29,28
-0.069767441860465115,2014-11-29,50
-0.069767441860465115,2014-11-29,77
-0.069767441860465115,2014-11-29,106
-0.069767441860465115,2014-11-29,142
-0.069767441860465115,2014-11-29,18
-0.069767441860465115,2014-11-29,59
-0.069767441860465115,2014-11-29,91
-0.069767441860465115,2014-11-29,23
-0.069767441860465115,2014-11-29,40
-0.069767441860465115,2014-11-29,67
-0.069767441860465115,2014-11-29,96
-0.069767441860465115,2014-11-29,123
2.0,2014-11-29,66
-0.069767441860465115,2014-11-29,12
-0.069767441860465115,2014-11-29,30
-0.069767441860465115,2014-11-29,54
-0.069767441860465115,2014-11-29,82
-0.069767441860465115,2014-11-29,110
0.0,2014-11-29,0
-0.069767441860465115,2014-11-29,19
-0.069767441860465115,2014-11-29,35
-0.069767441860465115,2014-11-29,60
-0.069767441860465115,2014-11-29,92
-0.069767441860465115,2014-11-29,119
-0.069767441860465115,2014-11-29,26
-0.069767441860465115,2014-11-29,72
-0.069767441860465115,2014-11-29,102
-0.069767441860465115,2014-11-29,128
-0.069767441860465115,2014-11-29,56
-0.069767441860465115,2014-11-29,85
-0.069767441860465115,2014-11-29,113
-0.069767441860465115,2014-11-29,58
-0.069767441860465115,2014-11-29,89
-0.069767441860465115,2014-11-29,117
-0.069767441860465115,2014-11-29,7
-0.069767441860465115,2014-11-29,75
-0.069767441860465115,2014-11-29,105
-0.069767441860465115,2014-11-29,131
-0.069767441860465115,2014-11-29,4
-0.069767441860465115,2014-11-29,45
-0.069767441860465115,2014-11-29,71
-0.069767441860465115,2014-11-29,100
-0.069767441860465115,2014-11-29,128
-0.069767441860465115,2014-11-29,16
-0.069767441860465115,2014-11-29,33
-0.069767441860465115,2014-11-29,88
-0.069767441860465115,2014-11-29,116
-0.069767441860465115,2014-11-29,41
-0.069767441860465115,2014-11-29,68
-0.069767441860465115,2014-11-29,97
-0.069767441860465115,2014-11-29,124
-0.069767441860465115,2014-11-29,1
-0.069767441860465115,2014-11-29,43
-0.069767441860465115,2014-11-29,98
-0.069767441860465115,2014-11-29,125
-0.069767441860465115,2014-11-29,20
-0.069767441860465115,2014-11-29,36
-0.069767441860465115,2014-11-29,63
-0.069767441860465115,2014-11-29,93
-0.069767441860465115,2014-11-29,120
-0.069767441860465115,2014-11-29,31
-0.069767441860465115,2014-11-29,55
-0.069767441860465115,2014-11-29,83
-0.069767441860465115,2014-11-29,111
-0.069767441860465115,2014-11-29,39
-0.069767441860465115,2014-11-29,66
-0.069767441860465115,2014-11-29,95
2.0,2014-11-29,108
-0.069767441860465115,2014-11-29,13
-0.069767441860465115,2014-11-29,84
-0.069767441860465115,2014-11-29,112
0.0,2014-11-29,0
-0.069767441860465115,2014-11-29,21
-0.069767441860465115,2014-11-29,37
-0.069767441860465115,2014-11-29,64
-0.069767441860465115,2014-11-29,94
-0.069767441860465115,2014-11-29,121
-0.069767441860465115,2014-11-29,15
-0.069767441860465115,2014-11-29,87
-0.069767441860465115,2014-11-29,115
2.0,2014-11-29,19
-0.069767441860465115,2014-11-29,11
-0.069767441860465115,2014-11-29,52
-0.069767441860465115,2014-11-29,79
-0.069767441860465115,2014-11-29,108
2.0,2014-11-29,109
-0.069767441860465115,2014-11-29,14
-0.069767441860465115,2014-11-29,32
-0.069767441860465115,2014-11-29,57
-0.069767441860465115,2014-11-29,86
-0.069767441860465115,2014-11-29,114
0.0,2014-11-29,0
-0.069767441860465115,2014-11-29,17
-0.069767441860465115,2014-11-29,34
-0.069767441860465115,2014-11-29,90
-0.069767441860465115,2014-11-29,118
-0.069767441860465115,2014-11-29,5
-0.069767441860465115,2014-11-29,46
-0.069767441860465115,2014-11-29,73
-0.069767441860465115,2014-11-29,103
-0.069767441860465115,2014-11-29,129
-0.069767441860465115,2014-11-29,22
-0.069767441860465115,2014-11-29,38
-0.069767441860465115,2014-11-29,65
-0.069767441860465115,2014-11-29,122
-0.069767441860465115,2014-11-29,53
-0.069767441860465115,2014-11-29,81
-0.069767441860465115,2014-11-29,109
1.0,2014-11-29,119
-0.069767441860465115,2014-11-29,47
-0.069767441860465115,2014-11-29,74
-0.069767441860465115,2014-11-29,104
-0.069767441860465115,2014-11-29,130
-0.069767441860465115,2014-11-29,3
-0.069767441860465115,2014-11-29,25
-0.069767441860465115,2014-11-29,44
-0.069767441860465115,2014-11-29,70
-0.069767441860465115,2014-11-29,99
-0.069767441860465115,2014-11-29,127
4.0,2014-12-01,96
-4.0,2014-12-01,116
1.0,2014-12-22,69
-1.0,2014-12-22,19
2.0,2014-12-22,82
1.0,2014-12-22,82
-1.0,2014-12-22,110
-2.0,2014-12-22,47
